FIPS,County,DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate
48381.000,48437,462,1671,38790.000,-8.600,13.400,10.900,12.800,4.300
48383.000,96834,9284,28085,57764.500,-18.950,16.550,9.150,17.400,5.350
48385.000,96848,4125,6210,36828.500,15.000,13.350,11.250,18.200,5.500
48387.000,48387,1148,3924,36352.000,-9.900,9.700,13.300,12.600,5.800
48389.000,96864,2439,3958,51950.500,-2.750,14.900,8.850,12.200,5.500
48391.000,48469,8843,21253,53659.000,-2.100,14.400,8.900,20.100,5.400
48393.000,48483,194,2087,47476.000,-27.900,14.300,10.500,16.600,4.700
48399.000,96850,9569,30617,44166.500,-5.850,12.200,10.800,21.250,4.250
48401.000,48401,3935,14675,46421.000,-2.200,11.800,10.300,14.500,5.800
48411.000,48411,293,2025,39995.000,0.500,11.300,11.300,14.400,3.400
48413.000,96864,9326,28195,47739.500,-24.450,11.300,8.400,20.350,4.850
48417.000,48429,348,3033,42831.000,1.900,11.000,13.300,16.600,5.300
48423.000,48499,2624,15681,47260.000,19.300,9.500,14.000,16.400,5.300
48425.000,48425,540,3206,56944.000,6.700,9.500,10.200,23.900,4.800
48427.000,48427,9246,2218,26691.000,-7.200,19.800,5.900,10.300,13.300
48429.000,48429,348,3033,42831.000,1.900,11.000,13.300,16.600,5.300
48431.000,48451,9117,27376,48221.000,-4.400,14.000,8.500,24.200,4.500
48433.000,48433,135,555,44225.000,5.000,13.600,15.000,13.700,4.400
48437.000,48437,462,1671,38790.000,-8.600,13.400,10.900,12.800,4.300
48439.000,48439,288001,345683,61553.000,11.300,14.200,6.100,31.500,4.000
48443.000,48443,140,287,41114.000,-51.900,10.600,14.200,15.300,3.900
48451.000,48451,9117,27376,48221.000,-4.400,14.000,8.500,24.200,4.500
48453.000,48453,306475,126750,70068.000,12.800,13.500,4.500,48.600,3.200
48457.000,48457,1243,6601,43617.000,5.600,9.900,12.600,12.500,7.300
48459.000,48499,2624,15681,47260.000,19.300,9.500,14.000,16.400,5.300
48463.000,48463,3863,4828,36913.000,-1.100,15.000,9.400,15.800,5.300
48467.000,48499,2624,15681,47260.000,19.300,9.500,14.000,16.400,5.300
48469.000,48469,8843,21253,53659.000,-2.100,14.400,8.900,20.100,5.400
48475.000,48475,780,2541,63809.000,-9.900,15.900,10.500,13.600,5.700
48483.000,48483,194,2087,47476.000,-27.900,14.300,10.500,16.600,4.700
48485.000,48487,807,3166,40955.000,-14.500,13.100,11.300,16.100,4.700
48487.000,48487,807,3166,40955.000,-14.500,13.100,11.300,16.100,4.700
48499.000,48499,2624,15681,47260.000,19.300,9.500,14.000,16.400,5.300
49001.000,196080,1701,10310,47684.750,2.550,14.575,9.700,22.700,4.625
49003.000,49003,1814,10324,57875.000,11.700,16.800,7.000,23.300,3.500
49005.000,49033,104,786,60008.000,-3.900,13.900,4.800,24.400,3.200
49007.000,147075,1867,18652,58387.000,-35.833,16.633,7.767,14.600,8.133
49009.000,203106,4797,27730,62480.500,-32.350,14.850,8.775,15.875,7.375
49013.000,98060,1488,15250,60296.000,-44.300,18.550,7.250,14.550,9.100
49015.000,147117,1638,14106,53944.333,-25.567,14.133,9.367,18.200,7.767
49017.000,196132,2018,7834,44254.250,8.625,12.375,10.825,25.125,5.475
49019.000,98102,1259,10704,53632.000,-28.900,14.800,9.650,19.950,8.550
49021.000,147099,10085,39810,49718.000,26.800,14.500,8.667,28.033,3.967
49023.000,98050,865,6604,56738.000,12.150,17.000,7.350,19.750,3.450
49025.000,98078,9108,35720,51786.500,29.400,13.000,9.450,27.500,3.750
49027.000,49027,429,3845,55656.000,-4.200,16.100,9.400,22.400,3.300
49029.000,49033,104,786,60008.000,-3.900,13.900,4.800,24.400,3.200
49031.000,98086,302,1496,41369.500,-11.050,10.000,12.800,22.050,6.850
49033.000,105074,1306,6940,62360.500,-7.600,14.100,5.850,19.900,4.500
49037.000,49055,271,959,43080.000,-5.200,11.900,12.700,25.200,7.800
49041.000,49055,271,959,43080.000,-5.200,11.900,12.700,25.200,7.800
49043.000,112078,4435,18307,69629.500,-14.600,14.150,6.850,18.700,5.950
49047.000,49047,988,9745,64184.000,-52.600,17.700,6.600,14.700,9.300
49053.000,49053,8369,33472,54876.000,23.800,14.000,8.300,27.700,3.700
49055.000,49055,271,959,43080.000,-5.200,11.900,12.700,25.200,7.800
50001.000,250079,115447,52663,58411.800,-2.500,8.840,9.220,39.100,3.080
50003.000,150051,40712,27000,53560.333,-2.967,8.833,11.700,34.100,3.500
50005.000,100042,23775,13151,49455.000,-6.200,9.550,10.850,31.550,4.250
50007.000,200054,84502,36530,62163.750,-0.275,9.550,8.525,38.775,3.125
50009.000,50019,5181,5158,43107.000,-7.500,10.000,12.500,21.600,5.300
50011.000,150043,16626,15397,56042.000,-0.800,9.833,10.200,28.167,4.033
50013.000,50013,2094,1487,65601.000,7.800,8.100,9.400,39.200,3.700
50015.000,100042,23775,13151,49455.000,-6.200,9.550,10.850,31.550,4.250
50017.000,100050,36138,16597,56963.000,-3.300,8.750,9.750,38.900,3.050
50019.000,50019,5181,5158,43107.000,-7.500,10.000,12.500,21.600,5.300
50021.000,100048,31173,21075,54346.000,-2.950,8.500,11.000,33.300,3.350
50023.000,50023,18594,7993,55803.000,-4.900,9.100,9.200,41.500,3.200
50025.000,50027,17544,8604,58123.000,-1.700,8.400,10.300,36.300,2.900
50027.000,50027,17544,8604,58123.000,-1.700,8.400,10.300,36.300,2.900
51001.000,102246,4818,6201,49393.500,1.250,8.050,15.550,24.800,4.950
51003.000,153327,15383,21679,62949.667,5.033,9.500,11.400,30.300,3.700
51005.000,153213,6212,13683,48609.333,2.800,7.767,12.433,20.133,4.767
51007.000,204244,89765,96434,54049.000,0.700,10.175,9.725,25.350,4.575
51009.000,204316,21902,51042,51740.750,5.425,8.350,11.525,26.675,4.125
51011.000,153309,10420,11728,44605.667,-0.067,9.833,11.900,23.467,4.700
51013.000,102523,149026,33396,98228.500,4.600,16.100,4.300,68.350,2.750
51015.000,311060,17371,24094,45839.667,2.817,10.567,12.667,25.817,3.850
51017.000,156329,4801,10103,43104.333,3.367,8.300,11.333,21.967,4.733
51019.000,153249,20493,55809,52900.667,3.933,8.100,11.067,25.300,4.267
51023.000,102208,4047,8810,49395.500,3.350,7.300,12.200,22.500,4.600
51025.000,51111,2226,3206,38313.000,-2.200,9.400,12.500,10.600,4.700
51027.000,102194,4049,16808,35383.000,-16.000,8.600,13.700,12.050,8.650
51029.000,204386,16050,17960,51989.250,0.750,9.200,10.625,28.050,4.275
51031.000,102120,9043,13177,39208.000,-2.150,11.000,13.100,13.050,5.500
51033.000,51099,4002,7338,80664.000,14.200,12.100,6.400,34.600,4.300
51035.000,153738,5537,17545,39427.000,-1.000,8.167,16.700,15.933,4.767
51036.000,204466,108572,117164,69720.000,-0.900,9.850,9.075,32.775,4.500
51037.000,204378,15859,20482,39450.250,-2.950,10.425,11.950,16.200,5.275
51041.000,256565,106668,109598,63752.200,-0.620,13.040,10.740,28.860,5.000
51043.000,102176,111829,95702,101977.500,14.950,13.000,6.000,44.450,3.350
51045.000,51045,541,2139,48221.000,0.600,8.000,11.900,18.500,4.800
51047.000,51137,5955,10511,64656.000,6.400,10.900,11.700,24.300,4.100
51049.000,204336,17257,22184,60646.000,2.300,8.825,9.175,29.825,4.325
51051.000,102362,5015,21499,36406.500,-11.900,10.050,13.050,14.000,7.550
51053.000,154062,21298,12660,47601.000,-15.000,12.967,12.167,18.200,6.367
51057.000,102292,7725,11669,64823.500,10.450,11.750,9.700,27.450,4.450
51059.000,102617,157056,82874,111215.500,13.250,16.150,4.100,61.450,3.050
51061.000,51107,99909,69633,134609.000,19.600,14.000,3.500,60.800,3.200
51063.000,102130,9554,23849,47547.000,4.200,9.200,9.950,21.400,4.200
51065.000,102140,10635,15392,79410.000,7.450,8.050,8.350,36.850,3.600
51067.000,51067,7254,18560,52424.000,-0.400,9.500,10.400,20.500,4.300
51069.000,262176,25167,55195,53813.000,6.160,11.120,10.960,22.780,4.280
51073.000,102210,20654,24799,71737.000,9.250,8.400,12.900,38.800,3.950
51075.000,51075,4884,8374,88815.000,14.600,6.600,7.700,39.200,3.800
51077.000,102831,6228,20912,40003.000,-6.050,8.600,19.800,17.450,4.800
51079.000,51137,5955,10511,64656.000,6.400,10.900,11.700,24.300,4.100
51081.000,102778,4405,2847,37644.500,-20.000,4.300,10.650,13.000,6.400
51083.000,51083,6890,9698,39859.000,-1.000,10.900,13.100,15.900,5.900
51091.000,159237,2021,5820,39564.667,-3.767,9.233,11.200,17.867,4.567
51093.000,153896,23676,24490,58697.333,-2.300,9.000,13.367,29.433,5.100
51095.000,102276,21160,23069,67922.500,1.350,9.450,11.700,33.600,4.600
51099.000,102292,7725,11669,64823.500,10.450,11.750,9.700,27.450,4.450
51105.000,102300,4314,19525,33138.000,-14.450,10.100,12.500,12.950,7.750
51107.000,51107,99909,69633,134609.000,19.600,14.000,3.500,60.800,3.200
51109.000,51137,5955,10511,64656.000,6.400,10.900,11.700,24.300,4.100
51111.000,102258,6816,7305,39692.500,-3.750,9.850,10.800,19.350,5.050
51113.000,51137,5955,10511,64656.000,6.400,10.900,11.700,24.300,4.100
51115.000,102246,4818,6201,49393.500,1.250,8.050,15.550,24.800,4.950
51119.000,51131,3255,2686,39348.000,0.300,9.100,15.700,21.600,5.900
51125.000,102288,7183,10821,52379.000,7.250,7.350,13.000,29.300,4.000
51131.000,102866,4854,7775,64733.500,-2.250,8.700,12.550,32.200,4.700
51133.000,51193,3723,4331,48983.000,6.700,11.400,13.000,20.300,4.600
51135.000,51147,4590,4099,41072.000,-5.300,10.300,9.100,28.100,5.400
51137.000,51137,5955,10511,64656.000,6.400,10.900,11.700,24.300,4.100
51139.000,51171,5269,14078,53810.000,2.000,11.000,11.900,20.100,3.800
51143.000,51590,11051,7306,35220.000,-2.400,11.700,16.400,18.400,6.100
51147.000,51147,4590,4099,41072.000,-5.300,10.300,9.100,28.100,5.400
51149.000,205243,23367,14445,48653.250,-14.650,12.000,12.375,18.050,6.100
51159.000,51193,3723,4331,48983.000,6.700,11.400,13.000,20.300,4.600
51161.000,51770,23403,16045,38238.000,-6.100,15.800,11.300,23.800,4.300
51163.000,102693,4199,8103,44780.500,-4.000,3.400,12.550,21.200,4.750
51165.000,159273,7244,21010,44668.000,-4.367,10.600,12.333,16.267,4.467
51167.000,153553,10563,40808,39199.333,-7.933,10.000,12.367,16.833,6.567
51169.000,102386,8235,31292,39297.500,-5.850,10.400,12.000,18.500,6.600
51171.000,105202,6518,18622,47026.500,1.100,11.200,12.450,17.300,4.750
51173.000,51191,5548,19309,44785.000,0.000,9.900,11.000,22.500,4.600
51175.000,153984,7459,5261,44615.667,-13.833,8.467,14.567,17.100,5.900
51177.000,51630,6690,3731,53714.000,4.600,14.100,7.200,42.100,4.800
51179.000,51630,6690,3731,53714.000,4.600,14.100,7.200,42.100,4.800
51181.000,102364,4943,3840,46800.000,-15.950,8.650,13.500,15.100,5.800
51183.000,51183,2874,2055,41790.000,-18.300,8.200,14.000,12.600,6.300
51191.000,51191,5548,19309,44785.000,0.000,9.900,11.000,22.500,4.600
51193.000,51193,3723,4331,48983.000,6.700,11.400,13.000,20.300,4.600
51195.000,102915,3070,13004,32198.500,-9.850,8.450,12.650,15.700,7.750
51199.000,51735,1599,5089,90119.000,-4.800,8.300,9.400,42.800,3.500
51510.000,51510,57147,13241,87822.000,6.900,18.300,4.700,62.100,2.900
51530.000,51530,693,1432,38991.000,-14.100,0.200,12.600,15.900,5.100
51550.000,51550,52554,53988,71998.000,5.300,12.400,7.400,32.500,4.300
51570.000,103300,14372,7129,43455.500,-5.700,19.050,16.550,20.600,6.200
51590.000,51590,11051,7306,35220.000,-2.400,11.700,16.400,18.400,6.100
51595.000,51595,1531,792,33499.000,-21.700,0.400,7.300,13.400,6.500
51620.000,51620,2516,1421,40247.000,-9.600,8.100,16.700,21.100,6.100
51630.000,51630,6690,3731,53714.000,4.600,14.100,7.200,42.100,4.800
51640.000,51640,680,1603,35221.000,-12.100,7.300,28.600,12.400,5.000
51650.000,51735,1599,5089,90119.000,-4.800,8.300,9.400,42.800,3.500
51720.000,51720,383,1021,30587.000,-8.000,6.000,12.300,16.900,6.900
51730.000,51730,12005,1448,34238.000,-14.400,21.600,16.700,18.000,7.900
51735.000,51735,1599,5089,90119.000,-4.800,8.300,9.400,42.800,3.500
51770.000,51770,23403,16045,38238.000,-6.100,15.800,11.300,23.800,4.300
51790.000,51790,5329,5129,46237.000,2.100,15.200,15.300,34.000,3.900
51820.000,51820,3762,4798,41255.000,8.300,15.900,13.100,25.000,4.200
51840.000,51840,5161,4786,46093.000,5.300,13.600,8.300,33.900,4.000
53001.000,53021,5594,8242,56940.000,2.800,18.500,4.200,17.300,7.400
53003.000,53023,276,841,51922.000,8.100,13.400,11.600,25.200,5.800
53005.000,159131,15050,21547,53743.000,5.133,12.867,7.433,24.933,6.533
53007.000,212094,655339,217767,60152.500,18.825,11.700,7.475,33.025,5.600
53009.000,53031,11987,5716,53345.000,23.700,6.200,11.700,41.800,7.000
53011.000,106070,90605,91055,62369.500,15.200,10.350,7.650,26.800,6.450
53013.000,159115,12130,17952,54153.333,3.900,14.333,8.567,23.700,6.200
53015.000,106128,2922,4117,54982.000,29.550,7.050,10.600,21.400,7.750
53017.000,106054,8904,14405,51386.500,27.250,11.200,7.350,27.000,6.400
53019.000,53019,960,1927,40581.000,3.300,9.200,10.800,18.200,10.300
53021.000,106092,11854,17111,55269.000,1.800,14.800,7.050,22.950,6.400
53023.000,53023,276,841,51922.000,8.100,13.400,11.600,25.200,5.800
53025.000,53037,5452,7530,50410.000,38.800,9.400,7.100,34.800,5.900
53027.000,159107,26081,21978,48241.000,18.300,8.800,12.533,25.200,7.767
53029.000,106060,32160,23350,58910.000,20.800,8.950,10.350,37.400,6.450
53031.000,53031,11987,5716,53345.000,23.700,6.200,11.700,41.800,7.000
53033.000,106070,643485,199336,68158.500,25.750,10.700,6.550,43.100,4.900
53037.000,53037,5452,7530,50410.000,38.800,9.400,7.100,34.800,5.900
53039.000,106098,5294,7225,53246.500,14.450,8.750,8.000,26.350,6.850
53041.000,159177,6822,8561,51044.000,27.267,7.833,11.800,20.267,7.833
53047.000,53073,57197,38985,56636.000,18.400,10.900,7.800,33.900,5.800
53049.000,106118,4724,5772,48665.000,32.350,7.500,13.800,18.500,8.300
53051.000,53051,1871,4227,48706.000,6.600,9.500,13.000,20.200,8.900
53055.000,53073,57197,38985,56636.000,18.400,10.900,7.800,33.900,5.800
53057.000,53073,57197,38985,56636.000,18.400,10.900,7.800,33.900,5.800
53059.000,53059,2098,2789,55802.000,17.100,8.500,7.800,23.800,6.900
53069.000,53069,824,1328,54162.000,42.000,5.600,13.400,19.000,8.600
53071.000,53071,6260,8869,53598.000,0.800,11.100,9.900,28.600,5.400
53073.000,53073,57197,38985,56636.000,18.400,10.900,7.800,33.900,5.800
54001.000,216298,13383,39860,44023.250,-0.225,10.700,11.850,17.975,6.150
54003.000,54065,1568,5718,59573.000,13.000,7.600,13.100,17.300,4.400
54005.000,162197,4578,21650,34720.667,-11.633,10.333,15.000,9.400,9.633
54007.000,108108,1869,5800,33595.000,-1.700,9.650,14.300,12.200,8.550
54009.000,54009,2549,6574,46020.000,-15.600,8.500,16.000,19.400,7.100
54011.000,162175,9288,30309,43817.667,-2.200,10.400,12.233,15.933,6.833
54013.000,108172,1710,7148,38644.500,-12.600,9.550,12.250,11.450,8.400
54015.000,54087,1220,3772,35135.000,-13.900,9.100,13.900,12.400,10.300
54017.000,270333,10378,31838,42866.800,-6.300,10.240,11.560,15.060,7.120
54021.000,54085,490,3376,42154.000,-11.300,10.000,10.600,10.500,6.500
54023.000,162179,4437,16433,41544.000,-5.200,10.167,12.233,14.700,5.100
54025.000,108176,1478,4758,33242.000,-3.400,9.800,13.550,12.800,7.500
54027.000,108096,2817,10262,49908.000,6.600,9.500,13.050,15.900,5.050
54031.000,108102,1975,6932,40097.000,-7.550,10.400,12.550,14.350,4.800
54033.000,270373,19195,49412,44009.200,-2.220,11.120,12.120,18.520,6.920
54035.000,162219,9073,28824,44703.667,-4.767,9.667,12.533,17.167,7.433
54039.000,162209,8439,26484,41467.000,-6.267,10.200,12.300,15.933,7.900
54041.000,108198,2317,9255,35543.500,-2.050,10.300,13.750,13.050,7.900
54043.000,162167,9301,32578,41644.333,-7.133,10.633,13.167,15.133,7.867
54045.000,108154,3143,16393,35842.500,-14.350,9.850,16.000,9.750,10.200
54047.000,54109,1061,6527,36018.000,-12.200,9.300,15.500,9.500,10.200
54049.000,162243,9757,23754,44329.667,-2.933,11.100,12.000,17.767,7.100
54051.000,54103,1348,4461,42679.000,-7.900,11.200,12.000,12.700,9.200
54053.000,108132,7853,25052,49488.000,-0.200,9.950,11.850,19.550,6.000
54055.000,54109,1061,6527,36018.000,-12.200,9.300,15.500,9.500,10.200
54059.000,54109,1061,6527,36018.000,-12.200,9.300,15.500,9.500,10.200
54061.000,162271,5293,18663,43905.000,-2.167,10.567,11.600,15.100,6.833
54065.000,54065,1568,5718,59573.000,13.000,7.600,13.100,17.300,4.400
54067.000,54101,554,2284,30578.000,-3.500,9.500,15.100,9.300,8.300
54071.000,108146,1650,4862,37928.500,-9.300,9.750,12.050,15.250,5.300
54073.000,108180,995,6343,42291.500,-3.950,9.950,11.950,12.200,7.700
54075.000,108176,1478,4758,33242.000,-3.400,9.800,13.550,12.800,7.500
54077.000,108168,3945,14202,44518.000,0.700,10.250,11.400,16.300,5.650
54079.000,54079,5784,17455,56789.000,1.300,10.200,10.000,26.700,4.900
54081.000,54109,1061,6527,36018.000,-12.200,9.300,15.500,9.500,10.200
54083.000,108198,2317,9255,35543.500,-2.050,10.300,13.750,13.050,7.900
54085.000,108180,995,6343,42291.500,-3.950,9.950,11.950,12.200,7.700
54087.000,54087,1220,3772,35135.000,-13.900,9.100,13.900,12.400,10.300
54091.000,54091,1483,4701,44598.000,1.900,10.800,11.200,17.200,5.600
54095.000,108198,1853,7428,42554.000,-2.250,10.550,12.650,13.300,9.050
54097.000,108198,2317,9255,35543.500,-2.050,10.300,13.750,13.050,7.900
54101.000,54101,554,2284,30578.000,-3.500,9.500,15.100,9.300,8.300
54103.000,54103,1348,4461,42679.000,-7.900,11.200,12.000,12.700,9.200
54109.000,54109,1061,6527,36018.000,-12.200,9.300,15.500,9.500,10.200
55001.000,220286,52199,54529,55671.250,1.250,10.800,9.875,23.150,3.850
55003.000,165061,10362,9643,44737.333,-3.767,8.267,13.133,23.867,6.600
55005.000,220258,25210,41475,48576.000,2.475,10.350,11.700,19.525,4.725
55007.000,165167,19578,19186,49331.667,3.300,8.967,12.133,25.600,5.700
55009.000,440470,139263,198547,59024.750,0.062,10.450,9.387,23.800,3.988
55011.000,110102,3876,6277,53073.500,-4.850,11.200,9.850,18.550,4.150
55013.000,110160,14625,15061,48664.500,4.100,9.450,11.800,23.150,5.100
55015.000,220312,99368,133605,61288.000,-1.350,10.950,8.675,26.200,3.650
55017.000,165143,18271,31121,48803.000,-0.600,12.767,10.700,15.800,4.433
55019.000,110092,30701,47655,52449.000,-4.000,14.450,9.450,18.550,3.750
55021.000,220236,36375,43429,54501.750,1.125,11.050,11.075,19.975,4.125
55023.000,110146,13624,16368,48909.000,-2.400,10.450,9.600,20.950,3.850
55025.000,165205,31840,29373,58955.000,-2.767,11.233,10.300,23.700,3.467
55027.000,110180,81899,151729,66233.000,0.350,10.200,10.250,31.550,4.150
55029.000,165173,17535,28455,58465.667,1.900,9.300,10.000,22.400,4.367
55031.000,110160,14625,15061,48664.500,4.100,9.450,11.800,23.150,5.100
55033.000,55091,1345,2228,53262.000,1.000,10.800,10.500,19.200,3.800
55035.000,55091,1345,2228,53262.000,1.000,10.800,10.500,19.200,3.800
55037.000,110078,2249,4684,44888.000,3.300,9.500,14.400,16.950,6.050
55039.000,110186,39754,49657,53694.500,-2.100,11.000,10.400,23.300,4.250
55041.000,220276,18832,34155,48889.250,3.425,10.000,12.200,18.800,5.175
55043.000,220260,23581,25154,53066.000,-4.725,11.375,9.650,21.275,3.600
55045.000,165159,19078,17479,58430.667,-6.000,11.500,9.800,22.067,3.333
55047.000,110186,39754,49657,53694.500,-2.100,11.000,10.400,23.300,4.250
55049.000,220328,29584,28678,55599.750,-3.125,11.675,9.975,21.475,3.525
55051.000,55051,1273,2090,41597.000,-1.900,5.300,15.300,20.000,7.500
55053.000,110138,11147,18630,52169.000,-0.150,12.250,10.600,16.750,4.100
55055.000,110260,97905,174367,70492.000,2.450,9.750,8.400,36.050,3.700
55057.000,165249,27197,34501,53995.000,1.000,12.233,10.600,19.100,3.933
55059.000,55127,18706,28848,58904.000,0.400,9.800,8.500,28.300,4.000
55061.000,110132,18186,29850,57353.500,0.050,9.950,9.550,19.500,4.000
55063.000,55081,7047,11442,56400.000,-2.800,13.900,9.500,19.900,3.800
55065.000,55065,3288,3977,56074.000,-6.400,13.000,9.100,18.900,3.200
55067.000,330501,50784,83389,49412.167,0.117,12.050,11.100,19.750,4.983
55069.000,110158,34579,50687,53580.500,0.650,10.250,11.300,26.350,4.250
55071.000,55071,14563,23234,53633.000,-0.500,9.900,11.000,19.900,4.300
55073.000,165285,51056,69062,53830.000,-3.067,10.633,9.267,24.567,3.867
55075.000,55083,5886,13255,58025.000,0.100,9.500,9.400,16.000,4.400
55078.000,165276,12945,26266,48263.333,-1.467,13.933,10.700,16.433,5.400
55079.000,110222,99366,175977,83893.000,4.350,9.550,8.700,46.100,3.350
55081.000,55081,7047,11442,56400.000,-2.800,13.900,9.500,19.900,3.800
55083.000,110198,11942,25997,54114.000,-0.550,9.800,10.350,16.050,4.300
55085.000,55085,8103,11677,50938.000,6.000,8.400,13.500,27.100,4.900
55087.000,165341,81227,107768,56323.333,0.267,11.367,9.233,24.100,3.767
55089.000,110222,99366,175977,83893.000,4.350,9.550,8.700,46.100,3.350
55091.000,55091,1345,2228,53262.000,1.000,10.800,10.500,19.200,3.800
55097.000,110212,24580,30052,52633.500,-2.250,9.900,9.350,24.050,4.000
55099.000,55107,2171,4564,43075.000,0.900,10.300,12.300,15.800,5.100
